Cluster_Agglo,Year,Species_List,Centroid_Latitude,Centroid_Longitude,Radius_Km,City_State,Habitat,Richness
139,2021,"Ursus americanus, Sciurus carolinensis, Dasypus novemcinctus, Didelphis virginiana, Odocoileus virginianus, Lynx rufus, Canis latrans, Procyon lotor, Sciurus niger, Sylvilagus floridanus, Neotoma floridana, Tamias striatus, Mephitis mephitis, Glaucomys volans",36.56874148717398,-93.06983321568624,50,Taney County - Missouri,forest,14
139,2022,"Canis latrans, Sciurus niger, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Odocoileus virginianus, Lynx rufus, Tamias striatus, Sylvilagus floridanus, Neotoma floridana, Glaucomys volans, Didelphis virginiana",36.56874148717398,-93.06983321568624,50,Taney County - Missouri,forest,12
139,2023,"Dasypus novemcinctus, Tamias striatus, Odocoileus virginianus, Sylvilagus floridanus, Glaucomys volans, Sciurus carolinensis, Didelphis virginiana, Canis latrans, Procyon lotor, Lynx rufus, Sciurus niger, Neotoma floridana, Marmota monax, Canis familiaris, Mephitis mephitis",36.56874148717398,-93.06983321568624,50,Taney County - Missouri,forest,15
140,2021,"Lynx rufus, Canis latrans, Procyon lotor, Odocoileus virginianus, Sus scrofa, Sylvilagus floridanus, Dasypus novemcinctus, Didelphis virginiana, Sciurus carolinensis",27.66661055631672,-80.90823838095237,50,Osceola County - Florida,forest,9
140,2022,"Lynx rufus, Canis latrans, Bos taurus, Dasypus novemcinctus, Procyon lotor, Odocoileus virginianus, Sus scrofa, Lontra canadensis, Didelphis virginiana, Puma concolor",27.66661055631672,-80.90823838095237,50,Osceola County - Florida,forest,10
140,2023,"Odocoileus virginianus, Bos taurus, Procyon lotor, Sus scrofa, Canis latrans, Lynx rufus, Dasypus novemcinctus, Didelphis virginiana, Sciurus carolinensis, Mephitis mephitis",27.66661055631672,-80.90823838095237,50,Osceola County - Florida,grassland,10
141,2020,"Tamias striatus, Sciurus carolinensis, Odocoileus virginianus, Neovison vison, Procyon lotor, Vulpes vulpes, Felis catus, Canis latrans, Sylvilagus floridanus, Didelphis virginiana",39.81814797301806,-77.21946053939392,50,Cumberland Township - Pennsylvania,grassland,10
141,2021,"Neovison vison, Tamias striatus, Sylvilagus floridanus, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Felis catus, Bos taurus, Mephitis mephitis",39.81814797301806,-77.21946053939392,50,Cumberland Township - Pennsylvania,grassland,12
141,2022,"Tamias striatus, Sylvilagus floridanus, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Odocoileus virginianus, Mephitis mephitis, Didelphis virginiana, Felis catus, Marmota monax, Canis latrans, Canis familiaris",39.81814797301806,-77.21946053939392,50,Cumberland Township - Pennsylvania,grassland,12
141,2023,"Tamias striatus, Odocoileus virginianus, Sylvilagus floridanus, Neovison vison, Sciurus carolinensis, Didelphis virginiana, Felis catus, Vulpes vulpes, Procyon lotor, Mephitis mephitis, Canis latrans, Canis familiaris",39.81814797301806,-77.21946053939392,50,Cumberland Township - Pennsylvania,forest,12
142,2022,"Sciurus aberti, Canis familiaris, Urocyon cinereoargenteus, Odocoileus hemionus, Cervus canadensis, Callospermophilus lateralis, Castor canadensis, Procyon lotor, Lynx rufus, Canis latrans, Vulpes vulpes, Lepus townsendii, Lepus americanus, Odocoileus virginianus",38.93194624594576,-106.19749404399998,50,Chaffee County - Colorado,forest,14
143,2020,"Odocoileus virginianus, Procyon lotor, Sciurus carolinensis, Sciurus niger, Didelphis virginiana, Tamias striatus, Lynx rufus, Sylvilagus floridanus, Mephitis mephitis, Lepus townsendii, Canis latrans, Canis familiaris, Felis catus",40.07914586801825,-92.6008314285714,50,Adair County - Missouri,forest,13
143,2022,"Lynx rufus, Canis latrans, Sciurus niger, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Sylvilagus floridanus, Tamias striatus, Mustela frenata",40.07914586801825,-92.6008314285714,50,Adair County - Missouri,forest,10
144,2022,"Ursus americanus, Canis latrans, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Odocoileus virginianus, Lynx rufus, Didelphis virginiana, Sylvilagus floridanus",34.3737988676247,-93.90803533333334,50,Montgomery County - Arkansas,forest,9
145,2022,"Ursus americanus, Canis latrans, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Odocoileus virginianus, Lynx rufus, Didelphis virginiana, Canis familiaris, Sylvilagus floridanus, Urocyon cinereoargenteus, Pekania pennanti",42.61070173348943,-71.36702732142858,50,Middlesex County - Massachusetts,forest,12
145,2023,"Odocoileus virginianus, Sciurus carolinensis, Procyon lotor, Canis familiaris, Canis latrans, Urocyon cinereoargenteus, Sylvilagus floridanus, Didelphis virginiana, Tamias striatus, Castor canadensis, Lynx rufus, Ursus americanus",42.61070173348943,-71.36702732142858,50,Middlesex County - Massachusetts,forest,12
146,2019,"Dasypus novemcinctus, Canis latrans, Odocoileus virginianus, Sus scrofa, Sylvilagus floridanus, Lynx rufus, Canis familiaris, Sciurus niger, Procyon lotor, Sciurus carolinensis, Mephitis mephitis, Urocyon cinereoargenteus, Didelphis virginiana",33.97322224415425,-82.24017444444443,50,McCormick County - South Carolina,forest,13
146,2020,"Odocoileus virginianus, Sylvilagus floridanus, Canis familiaris, Sus scrofa, Canis latrans, Sciurus carolinensis, Dasypus novemcinctus, Odocoileus hemionus, Procyon lotor, Lynx rufus, Urocyon cinereoargenteus, Sciurus niger, Didelphis virginiana",33.97322224415425,-82.24017444444443,50,McCormick County - South Carolina,forest,13
147,2021,"Ursus americanus, Odocoileus virginianus, Martes americana, Procyon lotor, Vulpes vulpes, Tamias striatus, Sciurus carolinensis, Pekania pennanti, Glaucomys sabrinus, Tamiasciurus hudsonicus, Peromyscus leucopus, Alces alces, Glaucomys volans, Urocyon cinereoargenteus, Canis latrans, Canis familiaris",44.05527326243917,-71.28830136402982,50,Carroll County - New Hampshire,forest,16
147,2022,"Ursus americanus, Sciurus carolinensis, Procyon lotor, Tamiasciurus hudsonicus, Canis latrans, Odocoileus virginianus, Tamias striatus, Urocyon cinereoargenteus, Martes americana, Mustela frenata, Vulpes vulpes, Pekania pennanti, Lynx rufus, Alces alces, Erethizon dorsatum, Lepus americanus, Felis catus",44.05527326243917,-71.28830136402982,50,Carroll County - New Hampshire,forest,17
147,2023,"Canis familiaris, Vulpes vulpes, Odocoileus virginianus, Mustela erminea, Tamiasciurus hudsonicus, Alces alces, Ursus americanus, Pekania pennanti, Martes americana, Lynx rufus, Canis latrans, Procyon lotor, Sciurus carolinensis, Glaucomys sabrinus, Tamias striatus, Urocyon cinereoargenteus",44.05527326243917,-71.28830136402982,50,Carroll County - New Hampshire,forest,16
148,2021,"Odocoileus virginianus, Canis latrans, Procyon lotor, Sus scrofa, Lynx rufus, Sciurus carolinensis, Dasypus novemcinctus, Didelphis virginiana, Bos taurus, Sylvilagus floridanus, Lontra canadensis, Sylvilagus palustris, Mephitis mephitis",27.39728823459273,-81.93973966627905,50,Hardee County - Florida,grassland,13
148,2022,"Canis latrans, Bos taurus, Canis familiaris, Sylvilagus palustris, Procyon lotor, Odocoileus virginianus, Sus scrofa, Lynx rufus, Sylvilagus floridanus, Dasypus novemcinctus, Didelphis virginiana, Ursus americanus, Sciurus niger, Mephitis mephitis, Sciurus carolinensis, Lontra canadensis",27.39728823459273,-81.93973966627905,50,Hardee County - Florida,grassland,16
148,2023,"Odocoileus virginianus, Dasypus novemcinctus, Canis familiaris, Sylvilagus floridanus, Sciurus carolinensis, Didelphis virginiana, Canis latrans, Procyon lotor, Lynx rufus, Sus scrofa, Equus caballus, Bos taurus, Mephitis mephitis, Sylvilagus palustris, Lontra canadensis",27.39728823459273,-81.93973966627905,50,Hardee County - Florida,grassland,15
149,2022,"Bison bison, Bos taurus, Canis latrans, Lepus townsendii, Antilocapra americana, Odocoileus hemionus",48.405130228235365,-108.8542123076923,50,Blaine County - Montana,grassland,6
150,2023,"Lepus californicus, Mephitis mephitis, Canis latrans, Bos taurus, Vulpes vulpes, Vulpes velox",34.24938714947981,-103.242699625,50,Roosevelt County - New Mexico,grassland,6
151,2019,"Canis latrans, Taxidea taxus, Lepus californicus, Sylvilagus audubonii, Ammospermophilus leucurus, Spilogale gracilis, Vulpes macrotis, Urocyon cinereoargenteus",35.638458685857,-114.87921833333333,50,Clark County - Nevada,desert,8
152,2022,"Canis familiaris, Sciurus niger, Lynx rufus, Canis latrans, Odocoileus hemionus, Procyon lotor, Mephitis mephitis, Didelphis virginiana, Lepus californicus, Otospermophilus beecheyi, Felis catus, Equus caballus",37.90747727419917,-122.00397226142856,50,Contra Costa County - California,anthropogenic,12
152,2023,"Canis familiaris, Didelphis virginiana, Felis catus, Canis latrans, Procyon lotor, Lynx rufus, Otospermophilus beecheyi, Sciurus niger, Odocoileus hemionus, Sylvilagus audubonii, Mephitis mephitis, Sylvilagus bachmani, Equus caballus, Lepus californicus",37.90747727419917,-122.00397226142856,50,Contra Costa County - California,grassland,14
153,2019,"Canis familiaris, Sciurus niger, Didelphis virginiana, Sciurus carolinensis, Odocoileus virginianus, Equus caballus, Canis latrans, Marmota monax, Procyon lotor, Sylvilagus floridanus, Vulpes vulpes, Tamias striatus, Glaucomys volans, Felis catus",40.43121687188459,-86.98928282222222,50,Tippecanoe County - Indiana,forest,14
153,2020,"Procyon lotor, Odocoileus virginianus, Sciurus niger, Canis latrans, Sciurus carolinensis, Canis familiaris, Didelphis virginiana, Vulpes vulpes, Sylvilagus floridanus, Felis catus, Lynx rufus, Tamias striatus, Tamiasciurus hudsonicus, Marmota monax, Glaucomys volans",40.43121687188459,-86.98928282222222,50,Tippecanoe County - Indiana,forest,15
153,2021,"Neovison vison, Sciurus niger, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Marmota monax, Canis latrans, Felis catus, Tamias striatus, Sylvilagus floridanus, Lynx rufus, Mephitis mephitis, Canis familiaris, Mustela frenata",40.43121687188459,-86.98928282222222,50,Tippecanoe County - Indiana,forest,15
153,2022,"Lynx rufus, Canis latrans, Sciurus niger, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Neovison vison, Tamias striatus, Vulpes vulpes, Canis familiaris, Sylvilagus floridanus, Glaucomys volans",40.43121687188459,-86.98928282222222,50,Tippecanoe County - Indiana,forest,13
153,2023,"Odocoileus virginianus, Procyon lotor, Sciurus niger, Sylvilagus floridanus, Didelphis virginiana, Marmota monax, Canis familiaris, Canis latrans, Sciurus carolinensis, Lynx rufus, Tamias striatus",40.43121687188459,-86.98928282222222,50,Tippecanoe County - Indiana,forest,11
154,2019,"Didelphis virginiana, Canis latrans, Odocoileus virginianus, Sciurus carolinensis, Sciurus niger, Procyon lotor, Felis catus, Mustela frenata, Vulpes vulpes, Canis familiaris, Marmota monax, Tamias striatus, Sylvilagus floridanus",40.13618109002848,-88.15209535441174,50,Champaign County - Illinois,forest,13
154,2020,"Procyon lotor, Sciurus niger, Sciurus carolinensis, Tamias striatus, Odocoileus virginianus, Didelphis virginiana, Felis catus, Canis latrans, Sylvilagus floridanus, Marmota monax, Mephitis mephitis, Neovison vison",40.13618109002848,-88.15209535441174,50,Champaign County - Illinois,forest,12
154,2021,"Felis catus, Sylvilagus floridanus, Sciurus niger, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Vulpes vulpes, Marmota monax, Mustela frenata, Tamias striatus, Mephitis mephitis",40.13618109002848,-88.15209535441174,50,Champaign County - Illinois,forest,13
154,2022,"Felis catus, Sylvilagus floridanus, Sciurus niger, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Sciurus carolinensis, Marmota monax",40.13618109002848,-88.15209535441174,50,Champaign County - Illinois,forest,9
154,2023,"Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Procyon lotor, Sciurus niger, Sylvilagus floridanus, Canis latrans, Tamias striatus, Felis catus, Marmota monax",40.13618109002848,-88.15209535441174,50,Champaign County - Illinois,forest,10
155,2021,"Lynx rufus, Canis latrans, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Mephitis mephitis, Didelphis virginiana, Odocoileus virginianus, Marmota monax",37.622489331165326,-89.1740361903846,50,Jackson County - Illinois,forest,9
156,2023,"Odocoileus virginianus, Canis latrans, Vulpes vulpes, Tamiasciurus hudsonicus, Sciurus niger, Taxidea taxus, Tamias striatus, Glaucomys volans, Sciurus carolinensis, Procyon lotor, Neovison vison, Mustela frenata",44.67220803374258,-84.60792866666667,50,Grayling Charter Township - Michigan,forest,12
157,2019,"Odocoileus virginianus, Canis latrans",47.90325548541813,-97.31858532,50,Grand Forks County - North Dakota,grassland,2
157,2020,"Odocoileus virginianus, Mephitis mephitis, Canis latrans",47.90325548541813,-97.31858532,50,Grand Forks County - North Dakota,grassland,3
157,2021,"Canis familiaris, Odocoileus virginianus, Mephitis mephitis, Ictidomys tridecemlineatus",47.90325548541813,-97.31858532,50,Grand Forks County - North Dakota,grassland,4
157,2022,"Mustela erminea, Lariscus insignis, Odocoileus virginianus, Canis latrans, Mephitis mephitis, Odocoileus hemionus",47.90325548541813,-97.31858532,50,Grand Forks County - North Dakota,grassland,6
157,2023,"Odocoileus virginianus, Mephitis mephitis, Canis latrans",47.90325548541813,-97.31858532,50,Grand Forks County - North Dakota,grassland,3
158,2023,"Canis latrans, Odocoileus hemionus, Didelphis virginiana, Sciurus griseus, Sylvilagus bachmani, Mephitis mephitis, Puma concolor, Lynx rufus, Canis familiaris, Bos taurus, Procyon lotor, Neotamias ruficaudus, Castor canadensis, Tamiasciurus hudsonicus, Tamiasciurus douglasii",45.22358749618118,-123.25144495714284,50,Yamhill County - Oregon,grassland,15
159,2022,"Martes americana, Ursus arctos, Odocoileus hemionus, Vulpes vulpes, Lepus americanus, Tamiasciurus hudsonicus, Cervus canadensis, Lontra canadensis",58.288592696737936,-152.29507692307692,50,Kodiak Island Borough - Alaska,forest,8
160,2019,"Canis latrans, Odocoileus virginianus, Sciurus carolinensis, Procyon lotor, Canis familiaris, Vulpes vulpes",35.17948366497522,-81.34851299999998,50,Cleveland County - North Carolina,forest,6
161,2021,"Castor canadensis, Lynx rufus, Canis latrans, Sylvilagus floridanus, Sciurus niger, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Sus scrofa, Canis familiaris, Urocyon cinereoargenteus, Vulpes vulpes, Equus caballus, Felis catus, Lontra canadensis",34.80217567173158,-80.15037850000002,50,Chesterfield County - South Carolina,forest,16
161,2022,"Castor canadensis, Lynx rufus, Canis latrans, Canis familiaris, Sciurus niger, Sciurus carolinensis, Urocyon cinereoargenteus, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Sus scrofa, Sylvilagus floridanus, Equus caballus, Vulpes vulpes, Mephitis mephitis, Felis catus, Lontra canadensis",34.80217567173158,-80.15037850000002,50,Chesterfield County - South Carolina,forest,17
161,2023,"Canis familiaris, Odocoileus virginianus, Sylvilagus floridanus, Sciurus carolinensis, Didelphis virginiana, Felis catus, Procyon lotor, Urocyon cinereoargenteus, Vulpes vulpes, Canis latrans, Lynx rufus, Sus scrofa, Sciurus niger, Bos taurus, Equus caballus, Castor canadensis, Lontra canadensis",34.80217567173158,-80.15037850000002,50,Chesterfield County - South Carolina,forest,17
162,2019,"Odocoileus virginianus, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Urocyon cinereoargenteus, Canis familiaris, Sylvilagus floridanus, Canis latrans",34.04251136214218,-79.78928437500001,50,Florence County - South Carolina,forest,8
163,2020,"Odocoileus virginianus, Procyon lotor, Didelphis virginiana, Marmota monax, Sciurus niger, Canis latrans, Sylvilagus floridanus, Tamias striatus, Lynx rufus, Sciurus carolinensis, Tamiasciurus hudsonicus, Felis catus",40.01302685212375,-81.11390004166665,50,Belmont County - Ohio,forest,12
163,2021,"Felis catus, Canis familiaris, Sylvilagus floridanus, Sciurus carolinensis, Procyon lotor, Odocoileus virginianus, Lynx rufus, Tamias striatus, Didelphis virginiana, Marmota monax, Canis latrans, Mephitis mephitis, Lontra canadensis",40.01302685212375,-81.11390004166665,50,Belmont County - Ohio,forest,13
164,2019,"Odocoileus hemionus, Sciurus griseus, Tamiasciurus douglasii, Neotamias townsendii, Didelphis virginiana, Mephitis mephitis, Glaucomys sabrinus, Puma concolor, Spilogale gracilis, Aplodontia rufa, Sylvilagus bachmani, Ursus americanus, Lynx rufus, Procyon lotor, Canis familiaris, Mustela erminea, Mustela frenata",44.41989597695255,-123.45565077857144,50,Benton County - Oregon,forest,17
164,2020,"Sciurus griseus, Odocoileus hemionus, Mustela frenata, Tamiasciurus douglasii, Didelphis virginiana, Ursus americanus, Sylvilagus bachmani, Mephitis mephitis, Glaucomys sabrinus, Neotoma cinerea, Aplodontia rufa, Neotoma fuscipes, Spilogale gracilis, Puma concolor",44.41989597695255,-123.45565077857144,50,Benton County - Oregon,forest,14
164,2021,"Ursus americanus, Lynx rufus, Canis familiaris, Odocoileus hemionus, Tamiasciurus douglasii, Aplodontia rufa, Puma concolor, Didelphis virginiana, Mephitis mephitis, Neotamias townsendii, Spilogale gracilis",44.41989597695255,-123.45565077857144,50,Benton County - Oregon,forest,11
164,2022,"Lynx rufus, Tamiasciurus douglasii, Odocoileus hemionus, Neotamias townsendii, Didelphis virginiana, Sciurus griseus, Aplodontia rufa, Otospermophilus beecheyi, Spilogale gracilis, Mephitis mephitis",44.41989597695255,-123.45565077857144,50,Benton County - Oregon,forest,10
164,2023,"Neotamias townsendii, Sciurus griseus, Ursus americanus, Didelphis virginiana, Tamiasciurus douglasii, Odocoileus hemionus, Lynx rufus, Aplodontia rufa, Mephitis mephitis, Puma concolor, Lontra canadensis, Spilogale gracilis",44.41989597695255,-123.45565077857144,50,Benton County - Oregon,forest,12
165,2019,"Sciurus carolinensis, Canis familiaris, Odocoileus virginianus, Procyon lotor, Canis latrans, Sylvilagus floridanus, Didelphis virginiana, Dasypus novemcinctus, Tamias striatus, Felis catus, Urocyon cinereoargenteus",32.66209538528217,-85.48573326744182,50,Auburn - Alabama,forest,11
165,2020,"Sylvilagus floridanus, Didelphis virginiana, Sciurus carolinensis, Tamias striatus, Odocoileus virginianus, Procyon lotor, Dasypus novemcinctus, Canis latrans, Urocyon cinereoargenteus, Glaucomys volans, Lynx rufus, Felis catus",32.66209538528217,-85.48573326744182,50,Auburn - Alabama,forest,12
165,2021,"Canis latrans, Sylvilagus floridanus, Sciurus carolinensis, Dasypus novemcinctus, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Glaucomys volans, Lynx rufus, Tamias striatus, Urocyon cinereoargenteus, Felis catus",32.66209538528217,-85.48573326744182,50,Auburn - Alabama,forest,12
165,2022,"Lynx rufus, Sylvilagus floridanus, Sciurus carolinensis, Urocyon cinereoargenteus, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Dasypus novemcinctus, Tamias striatus",32.66209538528217,-85.48573326744182,50,Auburn - Alabama,forest,10
165,2023,"Tamias striatus, Sylvilagus floridanus, Sciurus carolinensis, Didelphis virginiana, Felis catus, Canis latrans, Procyon lotor, Odocoileus virginianus, Urocyon cinereoargenteus, Dasypus novemcinctus, Canis familiaris, Glaucomys volans",32.66209538528217,-85.48573326744182,50,Auburn - Alabama,forest,12
166,2022,"Lynx rufus, Canis latrans, Sylvilagus floridanus, Sciurus niger, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Didelphis virginiana, Odocoileus virginianus, Marmota monax, Felis catus, Canis familiaris",39.76497733891577,-94.78284618749998,50,Saint Joseph - Missouri,forest,12
166,2023,"Canis familiaris, Odocoileus virginianus, Canis latrans, Sciurus niger, Procyon lotor, Sciurus carolinensis, Sylvilagus floridanus, Didelphis virginiana, Lynx rufus, Vulpes vulpes, Marmota monax, Peromyscus maniculatus, Tamias striatus",39.76497733891577,-94.78284618749998,50,Saint Joseph - Missouri,forest,13
167,2023,"Sciurus carolinensis, Procyon lotor, Dasypus novemcinctus, Sciurus niger, Odocoileus virginianus, Canis latrans, Didelphis virginiana, Mephitis mephitis, Lynx rufus, Sigmodon hispidus",29.67145497221849,-95.91945044444444,50,Fort Bend County - Texas,forest,10
168,2020,"Procyon lotor, Sciurus niger, Canis familiaris, Neovison vison, Sciurus carolinensis, Vulpes vulpes, Felis catus, Tamias striatus, Didelphis virginiana, Canis latrans, Mephitis mephitis, Sylvilagus floridanus",41.74806628331448,-88.35425249999999,50,Aurora - Illinois,anthropogenic,12
169,2023,"Canis latrans, Mephitis mephitis, Thomomys bottae, Canis familiaris, Sylvilagus audubonii, Lynx rufus, Neotamias obscurus, Otospermophilus beecheyi, Odocoileus hemionus, Urocyon cinereoargenteus, Puma concolor, Procyon lotor",33.191524513303456,-117.0537025,50,Escondido - California,forest,12
170,2023,"Odocoileus virginianus, Sciurus carolinensis, Canis familiaris, Canis latrans, Procyon lotor, Sus scrofa, Didelphis virginiana, Vulpes vulpes, Urocyon cinereoargenteus, Dasypus novemcinctus, Mephitis mephitis, Equus caballus, Felis catus, Ursus americanus",34.743644955040814,-82.85071867619048,50,Pickens County - South Carolina,forest,14
171,2023,"Odocoileus virginianus, Mephitis mephitis, Procyon lotor, Lynx rufus, Sus scrofa, Sciurus niger, Bos taurus, Castor canadensis, Didelphis virginiana, Canis latrans, Urocyon cinereoargenteus, Dasypus novemcinctus",32.53592576023002,-98.60896285714286,50,Stephens County - Texas,forest,12
172,2020,"Odocoileus virginianus, Sus scrofa, Procyon lotor, Canis latrans, Dasypus novemcinctus, Mephitis mephitis, Lynx rufus, Canis familiaris",35.92012668618239,-100.28463472954544,50,Hemphill County - Texas,grassland,8
172,2021,"Canis latrans, Bos taurus, Odocoileus virginianus, Canis familiaris, Procyon lotor, Sus scrofa, Mephitis mephitis, Sylvilagus floridanus, Dasypus novemcinctus, Odocoileus hemionus, Didelphis virginiana, Erethizon dorsatum",35.92012668618239,-100.28463472954544,50,Hemphill County - Texas,grassland,12
172,2022,"Castor canadensis, Lynx rufus, Canis latrans, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Bos taurus, Odocoileus hemionus, Mephitis mephitis, Sus scrofa, Canis familiaris, Sylvilagus floridanus, Sciurus niger, Dasypus novemcinctus, Sigmodon hispidus, Chaetodipus hispidus, Peromyscus maniculatus, Erethizon dorsatum, Onychomys leucogaster",35.92012668618239,-100.28463472954544,50,Hemphill County - Texas,grassland,19
172,2023,"Castor canadensis, Odocoileus virginianus, Sylvilagus floridanus, Canis latrans, Procyon lotor, Sus scrofa, Bos taurus, Odocoileus hemionus, Canis familiaris, Sciurus niger, Dasypus novemcinctus, Lynx rufus, Mephitis mephitis",35.92012668618239,-100.28463472954544,50,Hemphill County - Texas,grassland,13
173,2023,"Odocoileus virginianus, Vulpes vulpes, Sciurus niger, Sciurus carolinensis, Canis latrans, Procyon lotor, Didelphis virginiana, Sylvilagus floridanus, Canis familiaris, Mephitis mephitis",38.79467280171656,-89.99856145555553,50,Edwardsville - Illinois,forest,10
174,2019,"Canis latrans, Sciurus aberti, Odocoileus hemionus, Urocyon cinereoargenteus, Mephitis mephitis, Lynx rufus, Taxidea taxus, Odocoileus virginianus, Cervus canadensis, Lepus californicus, Tamiasciurus hudsonicus, Sciurus arizonensis, Ursus americanus, Puma concolor",35.31681760068648,-111.71166666666666,50,Coconino County - Arizona,grassland,14
175,2023,"Capra aegagrus hircus, Odocoileus virginianus, Sciurus carolinensis, Canis familiaris, Didelphis virginiana, Felis catus, Canis latrans, Vulpes vulpes, Bos taurus, Urocyon cinereoargenteus, Procyon lotor, Lynx rufus, Sylvilagus palustris, Sylvilagus floridanus, Ursus americanus",35.70456925096071,-78.2766023076923,50,Johnston County - North Carolina,forest,15
176,2019,"Canis latrans, Tamias striatus, Sciurus carolinensis, Procyon lotor, Urocyon cinereoargenteus, Tamiasciurus hudsonicus, Sylvilagus floridanus, Odocoileus virginianus, Felis catus, Glaucomys volans, Didelphis virginiana, Mustela frenata, Pekania pennanti, Vulpes vulpes, Marmota monax, Canis familiaris",41.98569887337195,-70.95856418181819,50,Bridgewater - Massachusetts,forest,16
176,2020,"Odocoileus virginianus, Didelphis virginiana, Sylvilagus floridanus, Peromyscus leucopus, Sciurus carolinensis, Felis catus, Urocyon cinereoargenteus, Procyon lotor, Mephitis mephitis, Canis familiaris, Canis latrans, Tamias striatus, Tamiasciurus hudsonicus, Pekania pennanti",41.98569887337195,-70.95856418181819,50,Bridgewater - Massachusetts,forest,14
176,2021,"Canis latrans, Felis catus, Canis familiaris, Sylvilagus floridanus, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Tamias striatus, Pekania pennanti, Urocyon cinereoargenteus, Mustela frenata, Tamiasciurus hudsonicus, Mustela erminea, Marmota monax, Vulpes vulpes",41.98569887337195,-70.95856418181819,50,Bridgewater - Massachusetts,forest,16
176,2022,"Canis latrans, Tamias striatus, Sciurus carolinensis, Procyon lotor, Odocoileus virginianus, Pekania pennanti, Glaucomys volans, Didelphis virginiana, Sylvilagus floridanus, Felis catus, Canis familiaris, Vulpes vulpes, Urocyon cinereoargenteus",41.98569887337195,-70.95856418181819,50,Bridgewater - Massachusetts,forest,13
176,2023,"Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Mephitis mephitis, Canis latrans, Pekania pennanti, Procyon lotor, Urocyon cinereoargenteus, Vulpes vulpes, Glaucomys volans, Tamias striatus, Sylvilagus floridanus, Felis catus, Tamiasciurus hudsonicus, Canis familiaris",41.98569887337195,-70.95856418181819,50,Bridgewater - Massachusetts,forest,15
177,2023,"Odocoileus virginianus, Procyon lotor, Sylvilagus floridanus, Vulpes vulpes, Canis familiaris, Didelphis virginiana, Canis latrans, Sciurus niger, Sciurus carolinensis, Felis catus, Lepus californicus, Tamias striatus, Tamiasciurus hudsonicus, Neovison vison",44.90606237053797,-93.15263584375,50,Saint Paul - Minnesota,forest,14
178,2023,"Canis latrans, Procyon lotor, Lynx rufus, Odocoileus hemionus, Lontra canadensis, Sylvilagus bachmani, Mephitis mephitis, Zalophus californianus, Canis familiaris",38.02639117652893,-122.9559466888889,50,Marin County - California,beach,9
179,2022,"Ursus americanus, Tamiasciurus douglasii, Urocyon cinereoargenteus, Odocoileus hemionus, Lynx rufus, Canis latrans, Sciurus griseus, Procyon lotor, Mephitis mephitis, Didelphis virginiana, Canis familiaris, Neotamias sonomae, Sylvilagus bachmani, Neotoma fuscipes",40.698439364467454,-124.19299233124995,50,Humboldt County - California,forest,14
179,2023,"Tamiasciurus douglasii, Sciurus griseus, Canis latrans, Odocoileus hemionus, Neotamias sonomae, Urocyon cinereoargenteus, Procyon lotor, Didelphis virginiana, Sylvilagus bachmani, Sciurus carolinensis, Neotoma fuscipes, Canis familiaris, Mephitis mephitis, Ursus americanus, Lynx rufus",40.698439364467454,-124.19299233124995,50,Humboldt County - California,forest,15
180,2019,"Odocoileus virginianus, Sciurus carolinensis, Canis latrans, Procyon lotor, Vulpes vulpes, Didelphis virginiana, Canis familiaris, Tamias striatus, Lynx rufus",41.173861944551625,-73.62278975490196,50,Westchester County - New York,forest,9
180,2020,"Odocoileus virginianus, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Vulpes vulpes, Canis latrans, Lynx rufus, Canis familiaris, Mephitis mephitis, Tamias striatus, Felis catus",41.173861944551625,-73.62278975490196,50,Westchester County - New York,forest,11
180,2021,"Lynx rufus, Odocoileus virginianus, Canis latrans, Sciurus carolinensis, Procyon lotor, Mephitis mephitis, Didelphis virginiana, Canis familiaris, Vulpes vulpes",41.173861944551625,-73.62278975490196,50,Westchester County - New York,forest,9
